Datalog version 1.0,Metric,ID=75 mm,OD=80 mm,  64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,Commands,Supply V,Supply I,Restart,M1 pos,M1 speed,M1 I,M1 status,M1 error,M2 pos,M2 speed,M2 I,M2 status,M2 error,M3 pos,M3 speed,M3 I,M3 status,M3 error,M4 pos,M4 speed,M4 I,M4 status,M4 error,Temp int,Temp ext,Noise,Head V,30 V,Stretch,Torque,M1 err,M2 err,M3 err,M4 err,Debug, ,
Datalog version 1.0,Metric,ID=75 mm,OD=80 mm,  47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,Commands,Supply V,Supply I,Restart,M1 pos,M1 speed,M1 I,M1 status,M1 error,M2 pos,M2 speed,M2 I,M2 status,M2 error,M3 pos,M3 speed,M3 I,M3 status,M3 error,M4 pos,M4 speed,M4 I,M4 status,M4 error,Temp int,Temp ext,Noise,Head V,30 V,Stretch,Torque,M1 err,M2 err,M3 err,M4 err,Debug, ,
,09:39:41,,661, 610,,,,,0,,8192,6400,617,18,,,,,0,,150.72,450,378,18,,,20,69,487,24,,,,,,,,,
,09:39:41,,674, 602,,,,,0,,8256,6600,499,18,,,,,0,,152.66,450,378,18,,,,70,502,24,,,,,,,,,
,09:39:42,,662, 593,,,,,0,,8384,6600,526,18,,,,,0,,152.66,450,375,18,,,,69,502,24,,,,15,,,,,
,09:39:42,,656, 601,,,,,0,,8448,6600,417,18,,,,,0,,152.66,450,378,18,,,,69,518,24,,,,,,,,,
,09:39:43,,661, 603,,,,,0,,8512,6400,526,18,,,,,0,,154.60,450,381,18,,25,,69,502,24,,,,,,,,,
,09:39:44,,674, 606,,,,,0,,8576,6400,581,18,,,,,0,,154.60,450,378,18,,,,69,495,24,,,,,,,,,
,09:39:44,,665, 610,,,,,0,,8704,6600,490,18,,,,,0,,154.60,450,378,18,,,26,69,506,24,,,,,,,,,
,09:39:45,,661, 613,,,,,0,,8768,7000,417,18,,,,,0,,156.54,450,375,18,,,,69,534,23,,,,,,,,,
,09:39:45,,656, 610,,,,,0,,8832,6400,508,18,,,,,0,,156.54,450,375,18,,,,69,491,24,,,,,1,,,, 
,09:39:46,,668, 606,,,,,0,,8896,7000,508,18,,,,,0,,156.54,450,378,18,,,,69,522,24,,,,,,,,,
,09:39:47,,656, 602,,,,,0,,9024,6800,517,18,,,,,0,,158.48,450,375,18,,26,,69,510,23,,,,,,,,,
,09:39:47,,656, 602,,,,,0,,9088,6800,399,18,,,,,0,,158.48,450,378,18,,,,69,526,24,,,,,,,,,
,09:39:48,,687, 605,,,,,0,,9152,7000,427,18,,,,,0,,158.48,450,375,18,,,18,70,522,24,,,,,,,,,
,09:39:48,,674, 601,,,,,0,,9216,7200,517,18,,,,,0,,158.48,450,378,18,,,,69,506,24,,,,,,,,,
,09:39:49,,656, 606,,,,,0,,9344,6600,427,18,,,,,0,,160.42,450,375,18,,,,68,502,24,,,,,,1,,, 
,09:39:49,,660, 608,,,,,0,,9408,6800,499,18,,,,,0,,160.42,450,375,18,,,,69,510,24,,,,,,,,,
,09:39:50,,665, 609,,,,,0,,9472,6800,445,18,,,,,0,,160.42,450,375,18,,26,,69,502,23,,,,,,,,,
,09:39:51,,660, 602,,,,,0,,9600,6400,554,18,,,,,0,,162.36,450,378,18,,,,70,487,24,,,,,,,,,
,09:39:51,,661, 605,,,,,0,,9664,6600,590,18,,,,,0,,162.36,450,378,18,,,21,69,487,24,,,,,,,,,
,09:39:52,,672, 603,,,,,0,,9728,6200,572,18,,,,,0,,162.36,450,378,18,,,,69,483,24,,,,,,,,,
,09:39:52,,674, 596,,,,,0,,9792,6800,454,18,,,,,0,,164.30,450,375,18,,,,69,518,24,,,2,,,,,, 
,09:39:53,,656, 594,,,,,0,,9920,6800,499,18,,,,,0,,164.30,450,378,18,,,,69,526,24,,,,,,,,,
,09:39:53,,665, 603,,,,,0,,9984,6800,535,18,,,,,0,,164.30,450,381,18,,28,,69,506,24,,,,,,,,,
,09:39:54,,665, 613,,,,,0,,10048,6800,499,18,,,,,0,,166.24,450,375,18,,,,69,514,23,,,,,,,,, 
,09:39:55,,674, 609,,,,,0,,10112,6600,436,18,,,,,0,,166.24,450,372,18,,,17,67,510,24,,,,,,,,, 
,09:39:55,,660, 609,,,,,0,,10240,7000,390,18,,,,,0,,166.24,450,375,18,,,,69,553,24,,,,,,,,, 
,09:39:56,,660, 600,,,,,0,,10304,6400,563,18,,,,,0,,168.19,450,378,18,,,,69,483,24,,,,15,,,,, 
,09:39:56,,674, 597,,,,,0,,10368,7000,454,18,,,,,0,,168.19,450,378,18,,,,69,510,24,,,,,,,,, 
,09:39:57,,656, 596,,,,,0,,10432,7000,472,18,,,,,0,,168.19,450,378,18,,28,,67,518,23,,,,,,,,, 
,09:39:58,,672, 601,,,,,0,,10560,7200,436,18,,,,,0,,170.13,450,375,18,,,,69,514,24,,,,,,,,, 
,09:39:58,,676, 594,,,,,0,,10624,7000,508,18,,,,,0,,170.13,450,378,18,,,19,69,510,24,,,,,,,,, 
,09:39:59,,661, 594,,,,,0,,10688,6600,554,18,,,,,0,,170.13,450,378,18,,,,69,502,24,,,,,,,,, 
,09:39:59,,665, 595,,,,,0,,10752,6800,472,18,,,,,0,,172.07,450,378,18,,,,69,506,24,,,,,1,,,,
,09:40:00,,665, 598,,,,,0,,10880,7200,490,18,,,,,0,,172.07,450,375,18,,,,69,514,24,,,,,,,,, 
,09:40:00,,672, 602,,,,,0,,10944,6800,463,18,,,,,0,,172.07,450,372,18,,28,,70,522,24,,,,,,,,, 
,09:40:01,,656, 601,,,,,0,,11008,6800,581,18,,,,,0,,174.01,450,378,18,,,,69,479,24,,,,,,,,, 
,09:40:02,,660, 599,,,,,0,,11072,6800,463,18,,,,,0,,174.01,450,375,18,,,21,69,514,23,,,,,,,,, 
,09:40:02,,674, 596,,,,,0,,11200,6600,526,18,,,,,0,,174.01,450,375,18,,,,69,495,24,,,,,,,,, 
,09:40:03,,673, 594,,,,,0,,11264,7000,417,18,,,,,0,,175.95,450,375,18,,,,69,538,23,,,,,,1,,,
,09:40:03,,665, 585,,,,,0,,11328,6600,490,18,,,,,0,,175.95,450,378,18,,,,69,483,24,,,,,,,,, 
,09:40:04,,668, 581,,,,,0,,11392,6600,454,18,,,,,0,,175.95,450,381,18,,28,,70,530,23,,,,,,,,, 
,09:40:04,,665, 585,,,,,0,,11520,6000,617,18,,,,,0,,177.89,450,378,18,,,,70,483,24,,,,,,,,, 
,09:40:05,,661, 589,,,,,0,,11584,7000,436,18,,,,,0,,177.89,450,378,18,,,20,69,518,23,,,,,,,,, 
,09:40:06,,665, 592,,,,,0,,11648,7000,445,18,,,,,0,,177.89,450,378,18,,,,69,514,24,,,,,,,,, 
,09:40:06,,656, 596,,,,,0,,11712,7000,454,18,,,,,0,,179.83,450,375,18,,,,69,502,24,,,2,,,,,,
,09:40:07,,661, 593,,,,,0,,11840,6600,535,18,,,,,0,,179.83,450,378,18,,,,69,495,24,,,,,,,,, 
,09:40:07,,661, 592,,,,,0,,11904,6800,463,18,,,,,0,,179.83,450,375,18,,27,,69,522,24,,,,,,,,, 
,09:40:08,,672, 586,,,,,0,,11968,7000,390,18,,,,,0,,181.77,450,375,18,,,,70,530,23,,,,,,,,, 
,09:40:08,,660, 587,,,,,0,,12032,7200,508,18,,,,,0,,181.77,450,381,18,,,9,69,510,23,,,,,,,,,
,09:40:09,,673, 583,,,,,0,,12160,6800,454,18,,,,,0,,181.77,450,378,18,,,,69,502,24,,,,,,,,, 
,09:40:10,,673, 585,,,,,0,,12224,6600,544,18,,,,,0,,183.72,450,378,18,,,,69,506,24,,,,15,,,,, 
,09:40:10,,656, 589,,,,,0,,12288,6800,399,18,,,,,0,,183.72,450,378,18,,,,69,522,24,,,,,,,,, 
,09:40:11,,670, 590,,,,,0,,12352,6600,490,18,,,,,0,,183.72,450,378,18,,26,,69,510,24,,,,,,,,, 
,09:40:11,,655, 592,,,,,0,,12480,6600,463,18,,,,,0,,185.66,450,378,18,,,,69,534,24,,,,,,,,, 
,09:40:12,,656, 589,,,,,0,,12544,6600,517,18,,,,,0,,185.66,450,375,18,,,15,69,487,24,,,,,,,,, 
,09:40:13,,665, 586,,,,,0,,12608,7200,427,18,,,,,0,,185.66,450,372,18,,,,70,522,23,,,,,,,,, 
,09:40:13,,672, 585,,,,,0,,12672,6400,499,18,,,,,0,,187.60,450,375,18,,,,69,506,24,,,,,1,,,,
,09:40:14,,674, 590,,,,,0,,12800,6800,481,18,,,,,0,,187.60,450,378,18,,,,69,522,24,,,,,,,,, 
,09:40:14,,672, 584,,,,,0,,12864,6600,517,18,,,,,0,,187.60,450,375,18,,25,,69,514,24,,,,,,,,, 
,09:40:15,,661, 577,,,,,0,,12928,7200,381,18,,,,,0,,189.54,450,375,18,,,,69,538,24,,,,,,,,, 
,09:40:15,,661, 583,,,,,0,,12992,6600,481,18,,,,,0,,189.54,450,375,18,,,20,68,506,24,,,,,,,,, 
,09:40:16,,665, 590,,,,,0,,13120,6400,563,18,,,,,0,,189.54,450,378,18,,,,69,495,24,,,,,,,,, 
,09:40:17,,665, 591,,,,,0,,13184,6600,436,18,,,,,0,,191.48,450,378,18,,,,70,518,24,,,,,,1,,,
,09:40:17,,672, 587,,,,,0,,13248,6600,526,18,,,,,0,,191.48,450,378,18,,,,69,506,24,,,,,,,,, 
,09:40:18,,660, 593,,,,,0,,13312,7000,445,18,,,,,0,,191.48,450,375,18,,24,,69,534,24,,,,,,,,, 
,09:40:18,,669, 589,,,,,0,,13440,6600,481,18,,,,,0,,193.42,450,375,18,,,,69,491,23,,,,,,,,, 
,09:40:19,,665, 585,,,,,0,,13504,6800,436,18,,,,,0,,193.42,450,375,18,,,19,69,514,24,,,,,,,,, 
,09:40:19,,687, 589,,,,,0,,13568,6400,535,18,,,,,0,,193.42,450,375,18,,,,69,506,24,,,,,,,,, 
,09:40:20,,656, 583,,,,,0,,13632,6800,390,18,,,,,0,,195.36,450,375,18,,,,69,526,23,,,2,,,,,,
,09:40:21,,655, 584,,,,,0,,13760,7000,445,18,,,,,0,,195.36,450,375,18,,,,69,514,24,,,,,,,,, 
,09:40:21,,655, 589,,,,,0,,13824,6600,508,18,,,,,0,,195.36,450,378,18,,27,,69,498,24,,,,,,,,, 
,09:40:22,,674, 588,,,,,0,,13888,6600,508,18,,,,,0,,197.30,450,375,18,,,,69,495,24,,,,,,,,, 
,09:40:22,,655, 591,,,,,0,,13952,6800,408,18,,,,,0,,197.30,450,375,18,,,22,69,530,24,,,,,,,,, 
,09:40:23,,676, 593,,,,,0,,14080,6400,490,18,,,,,0,,197.30,450,375,18,,,,69,491,23,,,,,,,,, 
,09:40:23,,673, 594,,,,,0,,14144,6200,517,18,,,,,0,,199.25,450,375,18,,,,69,487,23,,,,15,,,,, 
,09:40:24,,674, 591,,,,,0,,14208,6600,508,18,,,,,0,,199.25,450,378,18,,,,70,514,24,,,,,,,,, 
,09:40:25,,665, 584,,,,,0,,14272,7000,463,18,,,,,0,,199.25,450,378,18,,26,,69,502,23,,,,,,,,, 
,09:40:25,,665, 578,,,,,0,,14400,6800,472,18,,,,,0,,201.19,450,375,18,,,,70,510,24,,,,,,,,, 
,09:40:26,,665, 582,,,,,0,,14464,6200,490,18,,,,,0,,201.19,450,378,18,,,18,69,510,23,,,,,,,,, 
